species,state,lat,lon,date_time,day,month,year
Lycorma delicatula,Pennsylvania,40.088862,-75.116526,2019-10-14 17:47:21,14,10,2019
Lycorma delicatula,New Jersey,39.948812,-75.120786,2019-10-14 14:11:58,14,10,2019
Lycorma delicatula,Pennsylvania,39.872364,-75.678268,2019-10-14 15:08:54,14,10,2019
Lycorma delicatula,Pennsylvania,40.097286,-75.24099,2019-10-06 8:32:54,6,10,2019
Lycorma delicatula,Pennsylvania,40.64168,-75.991592,2019-10-13 13:34:17,13,10,2019
Lycorma delicatula,Pennsylvania,39.955232,-75.171297,2019-10-13 15:22:55,13,10,2019
Lycorma delicatula,New Jersey,39.848269,-75.16145,2019-10-12 13:48:13,12,10,2019
Lycorma delicatula,Pennsylvania,39.873497,-75.303378,2019-10-12 13:42,12,10,2019
Lycorma delicatula,Pennsylvania,39.873295,-75.679253,2019-10-12 13:31:39,12,10,2019
Lycorma delicatula,Pennsylvania,39.951022,-75.141923,2019-10-12 11:31,12,10,2019
Lycorma delicatula,Pennsylvania,39.986396,-75.162199,2019-10-12 17:00:54,12,10,2019
Lycorma delicatula,Pennsylvania,40.594829,-75.926792,2019-10-12 16:26:50,12,10,2019
Lycorma delicatula,Pennsylvania,40.70965,-75.280527,2019-10-12 13:59:31,12,10,2019
Lycorma delicatula,Pennsylvania,39.873294,-75.678112,2019-10-12 13:33:19,12,10,2019
Lycorma delicatula,Pennsylvania,39.974234,-75.1966,2019-10-12 11:40:36,12,10,2019
Lycorma delicatula,Pennsylvania,40.114992,-75.131387,2019-10-12 13:57:20,12,10,2019
Lycorma delicatula,Pennsylvania,40.207241,-76.344372,2019-10-12 11:11:27,12,10,2019
Lycorma delicatula,Pennsylvania,39.92535,-75.661055,2019-10-10 17:31:57,10,10,2019
Lycorma delicatula,Pennsylvania,40.786696,-75.336917,2019-10-10 17:38:25,10,10,2019
Lycorma delicatula,New Jersey,40.774442,-74.43273,2019-09-29 12:36:29,29,9,2019
Lycorma delicatula,New Jersey,39.966817,-74.92788,2019-10-10 11:42:11,10,10,2019
Lycorma delicatula,Pennsylvania,40.022599,-75.224813,2019-10-09 13:42:45,9,10,2019
Lycorma delicatula,Pennsylvania,40.02215,-75.224162,2019-10-09 13:24:40,9,10,2019
Lycorma delicatula,Pennsylvania,40.664072,-75.297063,2019-10-09 13:32,9,10,2019
Lycorma delicatula,Pennsylvania,40.02037,-75.222565,2019-10-08 14:52:05,8,10,2019
Lycorma delicatula,Pennsylvania,39.849537,-75.864525,2019-10-08 14:26:03,8,10,2019
Lycorma delicatula,New Jersey,39.908849,-75.083296,2019-10-07 15:33:54,7,10,2019
Lycorma delicatula,Pennsylvania,40.093762,-75.119811,2019-10-07 15:28:30,7,10,2019
Lycorma delicatula,Pennsylvania,40.093678,-75.119775,2019-10-07 15:32:46,7,10,2019
Lycorma delicatula,Pennsylvania,40.093575,-75.119929,2019-10-07 15:31:25,7,10,2019
Lycorma delicatula,Pennsylvania,40.093614,-75.119874,2019-10-07 15:33:56,7,10,2019
Lycorma delicatula,Pennsylvania,40.093665,-75.119992,2019-10-07 15:36:25,7,10,2019
Lycorma delicatula,Pennsylvania,40.093874,-75.119979,2019-10-07 15:35:40,7,10,2019
Lycorma delicatula,Pennsylvania,40.695579,-75.206819,2019-10-06 21:02:06,6,10,2019
Lycorma delicatula,Pennsylvania,40.241848,-75.632531,2019-09-19 12:29:37,19,9,2019
Lycorma delicatula,Pennsylvania,40.023697,-75.503815,2019-10-06 8:24,6,10,2019
Lycorma delicatula,Pennsylvania,40.697413,-75.224938,2019-10-06 14:32,6,10,2019
Lycorma delicatula,Pennsylvania,40.574313,-75.557975,2019-09-29 14:41:38,29,9,2019
Lycorma delicatula,Pennsylvania,39.93234,-75.065358,2019-10-06 12:25:16,6,10,2019
Lycorma delicatula,Pennsylvania,39.947689,-75.147697,2019-10-06 11:33:13,6,10,2019
Lycorma delicatula,Pennsylvania,40.272921,-75.363478,2019-10-05 14:48:15,5,10,2019
Lycorma delicatula,Pennsylvania,39.925788,-75.138572,2019-10-05 9:43:43,5,10,2019
Lycorma delicatula,New York,40.701817,-73.796538,2019-10-05 8:19:21,5,10,2019
Lycorma delicatula,Pennsylvania,39.910388,-75.183342,2019-10-04 16:52:11,4,10,2019
Lycorma delicatula,New Jersey,39.921876,-74.948654,2019-10-04 16:22:46,4,10,2019
Lycorma delicatula,Pennsylvania,39.872631,-75.676597,2019-10-04 13:27:57,4,10,2019
Lycorma delicatula,Pennsylvania,39.872743,-75.677074,2019-10-04 13:26:35,4,10,2019
Lycorma delicatula,Pennsylvania,39.98546,-76.273994,2019-10-02 12:00,2,10,2019
Lycorma delicatula,Pennsylvania,39.931522,-75.142242,2019-10-01 14:18,1,10,2019
Lycorma delicatula,New Jersey,39.75143,-75.351433,2019-10-01 20:52:32,1,10,2019
Lycorma delicatula,New Jersey,40.505905,-75.044563,2019-10-01 15:47:51,1,10,2019
Lycorma delicatula,New Jersey,40.676745,-75.13648,2019-10-01 15:17:01,1,10,2019
Lycorma delicatula,Pennsylvania,40.067161,-75.22602,2019-09-30 12:16:39,30,9,2019
Lycorma delicatula,Pennsylvania,39.952325,-75.156652,2019-09-30 17:17:35,30,9,2019
Lycorma delicatula,Pennsylvania,40.482758,-75.27295,2019-09-30 12:21:55,30,9,2019
Lycorma delicatula,Pennsylvania,40.677742,-75.599464,2019-09-30 15:08:25,30,9,2019
Lycorma delicatula,Pennsylvania,39.871696,-75.516362,2019-09-30 11:57:56,30,9,2019
Lycorma delicatula,Pennsylvania,39.948317,-75.193692,2019-09-30 10:44:30,30,9,2019
Lycorma delicatula,Pennsylvania,39.948267,-75.194111,2019-09-30 10:43:19,30,9,2019
Lycorma delicatula,Pennsylvania,40.596513,-75.499904,2019-09-29 15:02:39,29,9,2019
Lycorma delicatula,Pennsylvania,40.001683,-75.275501,2019-09-29 18:28:42,29,9,2019
Lycorma delicatula,Pennsylvania,39.956305,-75.19462,2019-09-25 16:08:59,25,9,2019
Lycorma delicatula,Pennsylvania,40.932899,-75.669151,2019-09-29 14:51:20,29,9,2019
Lycorma delicatula,Pennsylvania,39.911863,-75.142425,2019-09-28 17:34:58,28,9,2019
Lycorma delicatula,Pennsylvania,40.698546,-75.209423,2019-09-28 13:10,28,9,2019
Lycorma delicatula,Pennsylvania,40.589268,-75.356391,2019-09-28 13:47:49,28,9,2019
Lycorma delicatula,New Jersey,39.908754,-75.083555,2019-09-28 10:05:46,28,9,2019
Lycorma delicatula,Pennsylvania,39.998742,-75.276253,2019-09-28 11:57:06,28,9,2019
Lycorma delicatula,Pennsylvania,40.052865,-75.66339,2019-09-27 11:37:50,27,9,2019
Lycorma delicatula,Pennsylvania,40.127578,-76.306952,2019-09-27 20:20:01,27,9,2019
Lycorma delicatula,Pennsylvania,40.021793,-75.943801,2019-09-27 19:11:58,27,9,2019
Lycorma delicatula,New Jersey,40.973522,-75.122116,2019-09-27 16:41:04,27,9,2019
Lycorma delicatula,Pennsylvania,40.001694,-75.422551,2019-09-27 11:44:45,27,9,2019
Lycorma delicatula,Pennsylvania,40.140814,-76.24536,2019-09-27 12:27:51,27,9,2019
Lycorma delicatula,New Jersey,40.555821,-74.627852,2019-09-27 11:47:28,27,9,2019
Lycorma delicatula,Pennsylvania,40.186666,-75.514087,2019-09-20 13:26:36,20,9,2019
Lycorma delicatula,Pennsylvania,40.005375,-75.300442,2019-09-26 13:01:02,26,9,2019
Lycorma delicatula,Pennsylvania,40.144418,-76.30037,2019-09-26 9:52:43,26,9,2019
Lycorma delicatula,Pennsylvania,40.005119,-75.424893,2019-09-26 8:40:12,26,9,2019
Lycorma delicatula,Pennsylvania,40.005181,-75.424909,2019-09-26 8:40:08,26,9,2019
Lycorma delicatula,New Jersey,40.740306,-74.171223,2019-09-25 6:49,25,9,2019
Lycorma delicatula,Pennsylvania,40.669397,-76.192825,2019-09-25 18:06:42,25,9,2019
Lycorma delicatula,Pennsylvania,40.203404,-74.808688,2019-09-25 16:08:22,25,9,2019
Lycorma delicatula,New Jersey,39.788862,-75.242483,2019-09-25 19:26:39,25,9,2019
Lycorma delicatula,Pennsylvania,40.00542,-75.42406,2019-09-25 15:39:03,25,9,2019
Lycorma delicatula,Pennsylvania,40.022004,-75.944036,2019-09-25 17:05:46,25,9,2019
Lycorma delicatula,Pennsylvania,40.006024,-75.425412,2019-09-25 15:32:55,25,9,2019
Lycorma delicatula,Pennsylvania,40.115297,-75.48254,2019-09-25 13:31:34,25,9,2019
Lycorma delicatula,Pennsylvania,40.297608,-75.135597,2019-09-25 14:21:03,25,9,2019
Lycorma delicatula,Pennsylvania,40.005967,-75.424667,2019-09-25 12:10:09,25,9,2019
Lycorma delicatula,Pennsylvania,39.987443,-75.274598,2019-09-25 7:06,25,9,2019
Lycorma delicatula,Pennsylvania,40.38081,-76.027844,2019-09-24 12:46:54,24,9,2019
Lycorma delicatula,Pennsylvania,40.113347,-76.056983,2019-09-11 11:46:07,11,9,2019
Lycorma delicatula,Pennsylvania,39.827061,-75.781895,2019-09-24 12:02:28,24,9,2019
Lycorma delicatula,Pennsylvania,40.005709,-75.425477,2019-09-24 11:23:32,24,9,2019
Lycorma delicatula,Pennsylvania,40.005783,-75.42449,2019-09-24 10:38:12,24,9,2019
Lycorma delicatula,Pennsylvania,39.964293,-75.162572,2019-09-24 9:40:22,24,9,2019
Lycorma delicatula,Virginia,39.192006,-78.133,2019-08-20 16:18:57,20,8,2019
Lycorma delicatula,Virginia,39.19205,-78.133058,2019-08-20 16:17:18,20,8,2019
Lycorma delicatula,Virginia,39.198339,-78.160274,2019-09-23 14:25:53,23,9,2019
Lycorma delicatula,Pennsylvania,40.326329,-76.443587,2019-09-23 16:04:25,23,9,2019
Lycorma delicatula,Pennsylvania,40.093885,-75.122803,2019-09-23 15:36:31,23,9,2019
Lycorma delicatula,Pennsylvania,40.004929,-75.425368,2019-09-23 13:28:59,23,9,2019
Lycorma delicatula,Pennsylvania,40.004932,-75.425147,2019-09-23 13:28:50,23,9,2019
Lycorma delicatula,Pennsylvania,40.005171,-75.425175,2019-09-23 13:28:47,23,9,2019
Lycorma delicatula,Pennsylvania,40.003444,-75.424403,2019-09-23 10:32:40,23,9,2019
Lycorma delicatula,Pennsylvania,40.005089,-75.424861,2019-09-23 10:21:46,23,9,2019
Lycorma delicatula,Pennsylvania,40.005656,-75.425487,2019-09-23 13:29:22,23,9,2019
Lycorma delicatula,Pennsylvania,40.107456,-75.395287,2019-09-22 11:49:37,22,9,2019
Lycorma delicatula,Pennsylvania,40.004159,-75.424883,2019-09-23 10:33:41,23,9,2019
Lycorma delicatula,Pennsylvania,40.034983,-76.481948,2019-09-23 9:05:52,23,9,2019
Lycorma delicatula,Pennsylvania,40.005164,-75.424941,2019-09-23 10:25:07,23,9,2019
Lycorma delicatula,Pennsylvania,40.005036,-75.425039,2019-09-23 10:21:46,23,9,2019
Lycorma delicatula,Pennsylvania,40.005155,-75.425115,2019-09-23 10:22:50,23,9,2019
Lycorma delicatula,Delaware,39.810408,-75.572699,2019-09-22 14:21:36,22,9,2019
Lycorma delicatula,Pennsylvania,40.001302,-75.273152,2019-09-22 11:45:59,22,9,2019
Lycorma delicatula,Pennsylvania,40.32018,-75.394967,2019-09-22 8:59:57,22,9,2019
Lycorma delicatula,Pennsylvania,40.001297,-75.273143,2019-09-22 11:34:27,22,9,2019
Lycorma delicatula,Pennsylvania,39.888903,-75.230788,2019-09-21 17:11:49,21,9,2019
Lycorma delicatula,Pennsylvania,40.032202,-75.211349,2019-09-20 14:30,20,9,2019
Lycorma delicatula,Pennsylvania,40.123242,-75.458598,2019-09-21 17:48:52,21,9,2019
Lycorma delicatula,Pennsylvania,40.608423,-75.372991,2019-09-21 14:39:24,21,9,2019
Lycorma delicatula,Pennsylvania,40.145748,-75.322323,2019-09-21 14:09:02,21,9,2019
Lycorma delicatula,New Jersey,40.567149,-75.096923,2019-09-21 13:11:51,21,9,2019
Lycorma delicatula,Pennsylvania,40.145829,-75.3225,2019-09-21 14:11:46,21,9,2019
Lycorma delicatula,Pennsylvania,40.047508,-76.116813,2019-09-21,21,9,2019
Lycorma delicatula,Pennsylvania,39.928572,-76.241455,2019-09-20 13:25,20,9,2019
Lycorma delicatula,Pennsylvania,40.25051,-75.164132,2019-09-20 15:47:22,20,9,2019
Lycorma delicatula,Pennsylvania,40.047022,-76.365372,2019-09-20 15:21:54,20,9,2019
Lycorma delicatula,Pennsylvania,40.186677,-75.514044,2019-09-20 13:34,20,9,2019
Lycorma delicatula,Pennsylvania,40.286018,-76.028963,2019-09-20 12:08:52,20,9,2019
Lycorma delicatula,Pennsylvania,39.895771,-75.494005,2019-09-20 8:34:25,20,9,2019
Lycorma delicatula,Pennsylvania,40.186729,-75.514086,2019-09-20 12:45:37,20,9,2019
Lycorma delicatula,Pennsylvania,40.18653,-75.51427,2019-09-20 12:32:37,20,9,2019
Lycorma delicatula,Pennsylvania,40.186581,-75.514421,2019-09-20 12:40:18,20,9,2019
Lycorma delicatula,Pennsylvania,40.043908,-75.150499,2019-09-20 13:09:24,20,9,2019
Lycorma delicatula,Pennsylvania,40.186644,-75.514438,2019-09-20 10:00:20,20,9,2019
Lycorma delicatula,Pennsylvania,40.186549,-75.51439,2019-09-20 9:02:35,20,9,2019
Lycorma delicatula,Pennsylvania,40.186414,-75.514246,2019-09-20 9:06:59,20,9,2019
Lycorma delicatula,Pennsylvania,40.186329,-75.514397,2019-09-20 10:00:29,20,9,2019
Lycorma delicatula,Pennsylvania,40.186695,-75.514418,2019-09-20 9:02:16,20,9,2019
Lycorma delicatula,Pennsylvania,40.066014,-75.686997,2019-09-19 12:12:38,19,9,2019
Lycorma delicatula,Pennsylvania,40.576589,-75.479644,2019-09-19 18:35:53,19,9,2019
Lycorma delicatula,Pennsylvania,39.898863,-75.353997,2019-09-19 13:53:50,19,9,2019
Lycorma delicatula,Pennsylvania,40.02848,-75.31395,2019-09-19 15:17:06,19,9,2019
Lycorma delicatula,Pennsylvania,39.962151,-75.259553,2019-09-13 14:16,13,9,2019
Lycorma delicatula,Pennsylvania,40.064889,-75.687395,2019-09-18 12:29:38,18,9,2019
Lycorma delicatula,Pennsylvania,40.009178,-75.307311,2019-09-18 15:33:39,18,9,2019
Lycorma delicatula,Pennsylvania,40.005243,-75.424887,2019-09-18 13:20:13,18,9,2019
Lycorma delicatula,Pennsylvania,40.002881,-75.242097,2019-09-17 18:07:02,17,9,2019
Lycorma delicatula,Pennsylvania,39.959477,-75.586888,2019-09-18 13:59:41,18,9,2019
Lycorma delicatula,Pennsylvania,39.694477,-75.95804,2019-09-18 13:48:33,18,9,2019
Lycorma delicatula,Pennsylvania,39.821127,-75.725847,2019-09-18 7:19:59,18,9,2019
Lycorma delicatula,Pennsylvania,40.004097,-75.42402,2019-09-13 16:11:54,13,9,2019
Lycorma delicatula,New Jersey,39.958417,-74.978172,2019-09-17 16:51:10,17,9,2019
Lycorma delicatula,Pennsylvania,40.210625,-76.223755,2019-09-17 12:03:11,17,9,2019
Lycorma delicatula,Pennsylvania,40.084663,-75.00045,2019-09-16 16:14:48,16,9,2019
Lycorma delicatula,New Jersey,40.571578,-74.765747,2019-09-15 16:59:55,15,9,2019
Lycorma delicatula,Pennsylvania,40.629312,-75.382462,2019-09-16 14:51:02,16,9,2019
Lycorma delicatula,Pennsylvania,40.134811,-75.206367,2019-09-16 13:38:16,16,9,2019
Lycorma delicatula,Pennsylvania,40.056042,-75.568038,2019-09-16 8:02:56,16,9,2019
Lycorma delicatula,Pennsylvania,40.59366,-75.339827,2019-09-15 15:28:21,15,9,2019
Lycorma delicatula,Pennsylvania,40.61665,-75.380737,2019-09-15 15:20,15,9,2019
Lycorma delicatula,Pennsylvania,40.097388,-75.127018,2019-09-15 15:24:47,15,9,2019
Lycorma delicatula,Delaware,39.706678,-75.700378,2019-09-15 13:56:22,15,9,2019
Lycorma delicatula,Pennsylvania,39.870894,-75.685888,2019-09-15 14:31:19,15,9,2019
Lycorma delicatula,Pennsylvania,40.119973,-75.282504,2019-09-15 11:03:50,15,9,2019
Lycorma delicatula,Pennsylvania,40.269708,-75.34386,2019-07-29 11:41:30,29,7,2019
Lycorma delicatula,Pennsylvania,40.633642,-75.388405,2019-08-26 14:08:37,26,8,2019
Lycorma delicatula,Pennsylvania,40.078698,-76.187184,2019-09-14 13:54:28,14,9,2019
Lycorma delicatula,Pennsylvania,39.960486,-75.602239,2019-09-14 15:58:04,14,9,2019
Lycorma delicatula,New Jersey,39.751182,-75.351419,2019-09-14 11:58:33,14,9,2019
Lycorma delicatula,Pennsylvania,40.606565,-75.373177,2019-09-14 12:41:07,14,9,2019
Lycorma delicatula,Pennsylvania,40.051395,-75.203707,2019-09-14 11:42:37,14,9,2019
Lycorma delicatula,Pennsylvania,40.164975,-75.476905,2019-09-13 18:03:53,13,9,2019
Lycorma delicatula,Pennsylvania,39.91729,-75.18044,2019-09-13 16:43:47,13,9,2019
Lycorma delicatula,Pennsylvania,39.892399,-75.257431,2019-09-13 14:31:29,13,9,2019
Lycorma delicatula,Pennsylvania,40.633517,-75.388384,2019-08-27 14:00:03,27,8,2019
Lycorma delicatula,Pennsylvania,39.950268,-75.181267,2019-09-12 18:33:27,12,9,2019
Lycorma delicatula,Pennsylvania,39.978794,-75.257762,2019-07-10 22:43:41,10,7,2019
Lycorma delicatula,New Jersey,40.350858,-74.68054,2019-09-12 12:24:17,12,9,2019
Lycorma delicatula,Pennsylvania,40.695146,-75.208301,2019-09-12 12:14:41,12,9,2019
Lycorma delicatula,Pennsylvania,39.889362,-75.181358,2019-09-12 11:34:13,12,9,2019
Lycorma delicatula,Pennsylvania,40.597725,-75.34085,2019-08-11 13:44:58,11,8,2019
Lycorma delicatula,Pennsylvania,39.866517,-75.544813,2019-09-10 14:35:48,10,9,2019
Lycorma delicatula,Pennsylvania,40.689601,-75.228613,2019-09-11 15:20,11,9,2019
Lycorma delicatula,Pennsylvania,40.69899,-75.211081,2019-09-11 12:31:49,11,9,2019
Lycorma delicatula,Pennsylvania,40.364124,-75.193646,2019-09-11 11:54:41,11,9,2019
Lycorma delicatula,Pennsylvania,40.617912,-75.38215,2019-09-03 10:18:49,3,9,2019
Lycorma delicatula,Pennsylvania,40.056476,-75.567898,2019-09-11 11:36:47,11,9,2019
Lycorma delicatula,Pennsylvania,40.66172,-75.24012,2019-09-03 19:15:12,3,9,2019
Lycorma delicatula,Pennsylvania,40.097387,-75.420737,2019-09-10 16:22:01,10,9,2019
Lycorma delicatula,Pennsylvania,40.097732,-75.419613,2019-09-10 17:34:36,10,9,2019
Lycorma delicatula,Pennsylvania,39.957032,-75.182328,2019-09-10 12:32:53,10,9,2019
Lycorma delicatula,Pennsylvania,40.695886,-75.209507,2019-09-10 9:16:54,10,9,2019
Lycorma delicatula,Pennsylvania,40.090151,-75.379694,2019-09-10 7:52:08,10,9,2019
Lycorma delicatula,Pennsylvania,40.101696,-75.37141,2019-08-30 15:45:48,30,8,2019
Lycorma delicatula,Pennsylvania,40.245322,-75.047158,2019-09-09 15:20:07,9,9,2019
Lycorma delicatula,Pennsylvania,39.943826,-75.142506,2019-09-09 13:20:42,9,9,2019
Lycorma delicatula,Pennsylvania,40.08041,-75.649767,2019-09-09 12:49:11,9,9,2019
Lycorma delicatula,Pennsylvania,40.155326,-75.4744,2019-09-09 14:07:08,9,9,2019
Lycorma delicatula,Pennsylvania,39.964422,-75.181413,2019-09-09 10:49:54,9,9,2019
Lycorma delicatula,Pennsylvania,39.980192,-75.109681,2019-08-28 18:43:49,28,8,2019
Lycorma delicatula,Pennsylvania,39.95244,-75.188593,2019-09-09 8:45:14,9,9,2019
Lycorma delicatula,Pennsylvania,40.00738,-75.306871,2019-09-09 8:08:39,9,9,2019
Lycorma delicatula,Pennsylvania,40.013454,-75.19033,2019-09-06 14:00:01,6,9,2019
Lycorma delicatula,Pennsylvania,39.95229,-75.188486,2019-09-09 8:46:02,9,9,2019
Lycorma delicatula,Pennsylvania,39.98327,-75.741262,2019-09-08 19:03:14,8,9,2019
Lycorma delicatula,Pennsylvania,40.144367,-75.350376,2019-09-08 11:26:46,8,9,2019
Lycorma delicatula,Pennsylvania,40.007697,-75.129364,2019-09-08 11:12:38,8,9,2019
Lycorma delicatula,Pennsylvania,40.045906,-75.387244,2019-09-08 15:35,8,9,2019
Lycorma delicatula,Pennsylvania,40.105615,-75.27535,2019-09-08 10:36:17,8,9,2019
Lycorma delicatula,Pennsylvania,40.0879,-75.393882,2019-09-08 13:25:15,8,9,2019
Lycorma delicatula,Pennsylvania,40.035828,-75.513488,2019-09-08 11:24:08,8,9,2019
Lycorma delicatula,Pennsylvania,40.087883,-75.393873,2019-09-08 13:26:40,8,9,2019
Lycorma delicatula,Pennsylvania,40.385015,-76.363307,2019-09-07 15:27:58,7,9,2019
Lycorma delicatula,Pennsylvania,40.634361,-75.957667,2019-09-07 12:05:10,7,9,2019
Lycorma delicatula,Pennsylvania,39.827439,-75.332912,2019-09-07 10:24:17,7,9,2019
Lycorma delicatula,Pennsylvania,40.742364,-75.296997,2019-09-06 11:28:54,6,9,2019
Lycorma delicatula,Pennsylvania,40.78091,-75.521912,2019-09-06 15:27:13,6,9,2019
Lycorma delicatula,Pennsylvania,39.965252,-75.183868,2019-09-05 15:47:19,5,9,2019
Lycorma delicatula,Pennsylvania,39.952512,-75.613456,2019-09-05 16:56:28,5,9,2019
Lycorma delicatula,Pennsylvania,39.99195,-76.300197,2019-08-30 12:54:33,30,8,2019
Lycorma delicatula,Pennsylvania,39.980692,-75.130465,2019-09-05 14:01:45,5,9,2019
Lycorma delicatula,Pennsylvania,40.11321,-75.109883,2019-09-05 13:12:21,5,9,2019
Lycorma delicatula,Pennsylvania,40.614833,-75.51625,2019-09-05 10:43:47,5,9,2019
Lycorma delicatula,Pennsylvania,39.950837,-75.163308,2019-09-04 17:10:14,4,9,2019
Lycorma delicatula,Pennsylvania,39.9896,-75.854683,2019-09-04 14:32:02,4,9,2019
Lycorma delicatula,Pennsylvania,40.176297,-75.143486,2019-09-04 12:59:08,4,9,2019
Lycorma delicatula,New Jersey,40.797063,-75.072509,2019-09-04 10:35:03,4,9,2019
Lycorma delicatula,Pennsylvania,39.954659,-75.177567,2019-09-03 17:30:55,3,9,2019
Lycorma delicatula,Pennsylvania,40.001938,-75.273741,2019-09-03 11:34:20,3,9,2019
Lycorma delicatula,Pennsylvania,40.215594,-75.28448,2019-09-03 18:01:36,3,9,2019
Lycorma delicatula,Pennsylvania,40.560753,-76.005417,2019-09-03 17:20:41,3,9,2019
Lycorma delicatula,Pennsylvania,39.943165,-75.17907,2019-09-03 14:29:17,3,9,2019
Lycorma delicatula,Pennsylvania,40.797836,-75.460597,2019-09-01 15:27:06,1,9,2019
Lycorma delicatula,Pennsylvania,40.665373,-75.199184,2019-08-31 17:02:22,31,8,2019
Lycorma delicatula,Pennsylvania,39.961238,-75.192151,2019-08-31,31,8,2019
Lycorma delicatula,Pennsylvania,40.018587,-75.242873,2019-08-30 12:40:29,30,8,2019
Lycorma delicatula,Pennsylvania,40.082862,-75.404858,2019-08-31 18:02:43,31,8,2019
Lycorma delicatula,New Jersey,40.56549,-75.09474,2019-09-01 19:29:22,1,9,2019
Lycorma delicatula,Pennsylvania,40.014717,-75.784583,2019-08-02 19:12:24,2,8,2019
Lycorma delicatula,Pennsylvania,40.055121,-76.349217,2019-09-01 9:17,1,9,2019
Lycorma delicatula,Pennsylvania,40.216591,-75.509583,2019-09-01 12:27:27,1,9,2019
Lycorma delicatula,Pennsylvania,40.123204,-75.443562,2019-08-30 10:58,30,8,2019
Lycorma delicatula,Pennsylvania,40.128793,-75.505547,2019-08-31 15:39:59,31,8,2019
Lycorma delicatula,Pennsylvania,40.782276,-75.472759,2019-08-31 9:42:40,31,8,2019
Lycorma delicatula,Pennsylvania,40.123122,-75.44182,2019-08-30 14:05:12,30,8,2019
Lycorma delicatula,Pennsylvania,40.132778,-75.062539,2019-08-30 12:47:56,30,8,2019
Lycorma delicatula,Pennsylvania,40.055691,-75.252319,2019-08-06 11:32,6,8,2019
Lycorma delicatula,Pennsylvania,40.787298,-75.64495,2019-08-17 16:44,17,8,2019
Lycorma delicatula,Pennsylvania,40.051852,-75.280457,2019-08-29 12:05:55,29,8,2019
Lycorma delicatula,Pennsylvania,40.651962,-75.43232,2019-08-29 13:05:12,29,8,2019
Lycorma delicatula,Pennsylvania,39.985066,-75.684684,2019-08-24 14:34:05,24,8,2019
Lycorma delicatula,Pennsylvania,40.656334,-75.617718,2019-08-28 10:06:29,28,8,2019
Lycorma delicatula,Pennsylvania,40.065392,-75.179064,2019-08-28 8:41:32,28,8,2019
Lycorma delicatula,Pennsylvania,40.551556,-75.765289,2019-08-28 13:48:39,28,8,2019
Lycorma delicatula,Pennsylvania,39.94812,-75.195808,2019-08-28 13:25:52,28,8,2019
Lycorma delicatula,Pennsylvania,40.243908,-75.652387,2019-08-27 15:41:57,27,8,2019
Lycorma delicatula,Pennsylvania,40.13811,-75.051737,2019-08-27 14:32:39,27,8,2019
Lycorma delicatula,Pennsylvania,40.636763,-75.386037,2019-08-27 14:16:38,27,8,2019
Lycorma delicatula,Pennsylvania,40.100472,-75.259712,2019-08-17 11:23:24,17,8,2019
Lycorma delicatula,Pennsylvania,40.253258,-75.813483,2019-08-25 16:59:27,25,8,2019
Lycorma delicatula,Pennsylvania,40.634276,-75.388477,2019-08-26 14:09:23,26,8,2019
Lycorma delicatula,Pennsylvania,40.636654,-75.385895,2019-08-26 14:49:49,26,8,2019
Lycorma delicatula,Pennsylvania,40.634238,-75.388056,2019-08-26 14:09:27,26,8,2019
Lycorma delicatula,Pennsylvania,40.135391,-75.054467,2019-08-10 10:26:47,10,8,2019
Lycorma delicatula,Pennsylvania,39.951113,-75.220247,2019-08-25 17:59:56,25,8,2019
Lycorma delicatula,Pennsylvania,39.824081,-75.674381,2019-07-30 15:51,30,7,2019
Lycorma delicatula,Pennsylvania,40.095556,-75.981463,2019-08-25 10:30:22,25,8,2019
Lycorma delicatula,Pennsylvania,39.876816,-75.668404,2019-08-23 12:51:54,23,8,2019
Lycorma delicatula,Pennsylvania,40.771748,-75.691572,2019-08-23 12:25:57,23,8,2019
Lycorma delicatula,Pennsylvania,40.648799,-75.440883,2019-08-23 13:50:45,23,8,2019
Lycorma delicatula,Pennsylvania,40.116279,-75.507662,2019-08-08 16:51:32,8,8,2019
Lycorma delicatula,New Jersey,40.710477,-75.046172,2019-08-21 9:55:02,21,8,2019
Lycorma delicatula,Pennsylvania,40.050286,-75.21222,2019-08-20 13:41:02,20,8,2019
Lycorma delicatula,Pennsylvania,40.116016,-76.316445,2019-08-19 11:36,19,8,2019
Lycorma delicatula,Pennsylvania,40.315115,-75.200027,2019-08-19 14:09,19,8,2019
Lycorma delicatula,Pennsylvania,40.112392,-75.168646,2019-08-19 17:52:34,19,8,2019
Lycorma delicatula,Pennsylvania,40.060152,-75.216562,2019-08-19 9:30:32,19,8,2019
Lycorma delicatula,Pennsylvania,39.862717,-75.550522,2019-07-27 10:01:12,27,7,2019
Lycorma delicatula,New Jersey,40.626769,-74.91285,2019-08-18 10:46:11,18,8,2019
Lycorma delicatula,Pennsylvania,40.108914,-75.422636,2019-08-17 12:50,17,8,2019
Lycorma delicatula,Pennsylvania,40.108964,-75.423319,2019-08-17 13:07,17,8,2019
Lycorma delicatula,Pennsylvania,40.111161,-75.428822,2019-08-17 14:16,17,8,2019
Lycorma delicatula,Pennsylvania,40.110371,-75.426579,2019-08-17 14:14,17,8,2019
Lycorma delicatula,New Jersey,40.753891,-75.192749,2019-08-09 18:18:12,9,8,2019
Lycorma delicatula,Pennsylvania,40.111161,-75.428822,2019-08-17 14:16,17,8,2019
